,rxn ID,subSystem
8131,ACER21g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
8132,ACER22g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
8133,ACER23g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, extracellular']"
8134,ACER31r,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, nuclear', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
8135,BGAL1e,"['Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
8136,BGAL1l,"['Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
8137,BGAL2l,"['Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
8138,BGAL3l,"['Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, extracellular']"
8139,CRMte,"['Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8140,DES21,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
8141,EX_gd3_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8142,EX_gluside_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, lysosomal', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8143,EX_gm3_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8144,GA1tl,"['Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular']"
8145,GALGLUSIDEtg2,"['Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism']"
8146,GALGLUSIDEtl2,"['Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism']"
8147,GBA2e,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
8148,GD3tg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, extracellular']"
8149,GD3tl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, extracellular']"
8150,GLA2l,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
8151,GLUSIDEte,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
8152,GLUSIDEtg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
8153,GLUSIDEtl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
8154,GM1tg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular']"
8155,GM1tl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular']"
8156,GM2tg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8157,GM2tl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8158,HEXA1l,"['Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular']"
8159,HEXA2l,"['Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
8160,HEXA3e,"['Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, nuclear', 'Transport, extracellular']"
8161,HEXAHBl,"['Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
8162,NEU11l,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Transport, extracellular']"
8163,NEU21,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
8164,NEU22,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism']"
8165,NEU23,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, nuclear']"
8166,NEU24,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism']"
8167,NEU25,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial']"
8168,NEU310e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, extracellular']"
8169,NEU31e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Ubiquinone synthesis', 'Transport, extracellular']"
8170,NEU32e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Tyrosine metabolism', 'Transport, extracellular']"
8171,NEU33e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Transport, nuclear', 'Transport, extracellular']"
8172,NEU34e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular']"
8173,NEU35e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, extracellular']"
8174,NEU36e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Ubiquinone synthesis', 'Transport, extracellular']"
8175,NEU37e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Ubiquinone synthesis', 'Transport, extracellular']"
8176,NEU38n,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Sphingolipid metabolism', 'Transport, mitochondrial']"
8177,NEU39e,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, nuclear', 'Tryptophan metabolism', 'Transport, extracellular']"
8178,SMS1S2,"['Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Arginine and proline metabolism', 'Tyrosine metabolism']"
8179,SMS21e,"['Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
8180,SMSn,"['Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial']"
8181,SPHK11,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis']"
8182,SPHK21n,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial']"
8183,SPHK22n,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial']"
8184,SPHMYLNte,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8185,SPHMYLNtl2,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism']"
8186,SPMD3n,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, mitochondrial']"
8187,ST8SIA13e,"['Arginine and proline metabolism', 'Tyrosine metabolism', 'Sphingolipid metabolism', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, nuclear', 'Transport, extracellular']"
8188,RE3477C1,"['Transport, extracellular', 'Transport, mitochondrial', 'Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
8189,NO2te,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8190,NH4tr,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Valine, leucine, and isoleucine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
8191,WHTSTSTERONEtr,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
8192,UDPGALt2n,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial']"
8193,UDPGALt2r,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
8194,TETTET6COAtm,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, lysosomal']"
8195,TETPENT6COAtm,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, lysosomal']"
8196,TETPENT3COAtm,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, lysosomal']"
8197,THCRMtl,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8198,PCHOL_HStn,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8199,CHOLPtn,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8200,DAG_HStg,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Transport, extracellular', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8201,PHCRMtg,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8202,PHCRMter,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
8203,SPHGNtn,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8204,SPHGNtg,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8205,SPHINGStn,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8206,SPHINGStg,"['Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8207,EX_cmpacna[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Heme synthesis', 'Transport, lysosomal', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8208,EX_gd2_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Tyrosine metabolism', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8209,EX_gd1a_hs[e],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8210,DHCRMtg,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8211,DHCRMter,"['Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
8212,GDA1tn,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8213,PHSPHINGStg,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8214,PHSPHINGStr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
8215,PHSGPL11c,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Taurine and hypotaurine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Ubiquinone synthesis', 'Heme synthesis']"
8216,sink_34dhpac[c],"['Transport, lysosomal', 'Tryptophan metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Transport, lysosomal', 'Tryptophan metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8217,34DHPEt,"['Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8218,EX_34dhpe[c],"['Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, nuclear', 'Valine, leucine, and isoleucine metabolism', 'Transport, lysosomal', 'Tryptophan metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8219,DM_no2[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, lysosomal', 'Tyrosine metabolism', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8220,DM_ts3[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8221,DM_sph1p[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8222,DM_sphs1p[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8223,DM_gm1_hs[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Ubiquinone synthesis', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8224,DM_gda1_hs[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8225,DM_6hddopaqn[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, lysosomal', 'Transport, lysosomal', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8226,GALSIDEter,"['Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
8227,GALSIDEtn,"['Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8228,CERT1tn,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8229,Rtotalter,"['Transport, extracellular', 'Transport, mitochondrial', 'Transport, lysosomal', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
8230,Rtotaltg,"['Transport, extracellular', 'Transport, mitochondrial', 'Transport, lysosomal', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8231,DM_phsph1p[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8232,GD1Atg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
8233,GD1Atn,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial']"
8234,ATPtg,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, extracellular']"
8235,GD1Btl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8236,DM_gd3_hs[l],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8237,DM_gd3_hs[g],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8238,GD3tlc,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis']"
8239,GD3tm,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, lysosomal']"
8240,DM_pail35p_hs[n],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, extracellular', 'Transport, nuclear', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular']"
8241,DM_gd3_hs[m],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, nuclear', 'Transport, extracellular', 'Tryptophan metabolism', 'Transport, lysosomal', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, extracellular']"
8242,CATr,"['Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, endoplasmic reticular']"
8243,S2L2N2M2Mtl,"['Arginine and proline metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
8244,DM_pcreat[c],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Heme synthesis', 'Transport, endoplasmic reticular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Heme synthesis', 'Transport, extracellular']"
8245,DM_k[g],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular', 'Transport, extracellular']"
8246,DM_na1[r],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, endoplasmic reticular', 'Transport, extracellular']"
8247,DM_na1[x],"['Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, lysosomal', 'Transport, extracellular']"
